"","gene","cluster_id","logFC","AveExpr","t","p_val","p_adj.loc","p_adj.glb","B","contrast"
"Bergmann NN.706","Chd4","Bergmann NN",0.300040895225379,8.0695111322025,1.06338653835535,0.329577756053792,0.930452351321613,0.973638589695053,-4.60443865289984,"Fentanyl-Saline"
"Bergmann NN.707","Etnk1","Bergmann NN",0.106430745114816,8.3958731724685,0.251514831197455,0.810029923987513,0.985359438082581,0.99698489167618,-4.77046978510543,"Fentanyl-Saline"
"Bergmann NN.708","Cul1","Bergmann NN",-0.376564351818946,7.85701329905449,-1.16794519439686,0.28827867569265,0.912157245718962,0.968813155435031,-4.57383401419629,"Fentanyl-Saline"
"Bergmann NN.709","Lrig1","Bergmann NN",-0.347608388518584,8.45243086295823,-1.1540618051352,0.293496495040179,0.917473708346907,0.97035649137285,-4.57796027943392,"Fentanyl-Saline"
"Bergmann NN.710","Lrp6","Bergmann NN",0.263509486739063,7.44821379069034,0.761409632493929,0.476016639506851,0.957075952450369,0.988691017535907,-4.68425374803736,"Fentanyl-Saline"
"Bergmann NN.711","Plekha5","Bergmann NN",0.136516390300807,8.72953329255818,0.485700667858739,0.644858298384194,0.968377485494057,0.989049439659183,-4.7402673910498,"Fentanyl-Saline"
"Bergmann NN.712","Iffo1","Bergmann NN",-0.209190720467228,7.09542115017342,-0.684903199486256,0.519641027621713,0.957075952450369,0.988691017535907,-4.70171188319653,"Fentanyl-Saline"
"Bergmann NN.713","LOC108351137","Bergmann NN",0.456959244008148,7.29208683441025,1.63360592294308,0.154801671056037,0.874897281091352,0.94561730693066,-4.43001746368409,"Fentanyl-Saline"
"Bergmann NN.714","Iqsec1","Bergmann NN",0.221105631971895,7.01722705104396,0.589068498170604,0.577867587902457,0.963288136616184,0.988691017535907,-4.72159040105954,"Fentanyl-Saline"
"Bergmann NN.715","Tpk1","Bergmann NN",-0.252974499992458,6.47537360547239,-0.423697011310922,0.68694367185216,0.968377485494057,0.993965260355923,-4.74997007862582,"Fentanyl-Saline"
"Bergmann NN.716","Crebl2","Bergmann NN",-0.491976689470865,6.49371690205495,-1.02819417644185,0.344537981201564,0.930452351321613,0.976346422183955,-4.61446429752921,"Fentanyl-Saline"
"Bergmann NN.717","C2cd5","Bergmann NN",-0.912040085220108,6.78020757119817,-3.31903919188973,0.0166727213448952,0.74945248357015,0.898246295231949,-4.00268353833992,"Fentanyl-Saline"
"Bergmann NN.718","Magi1","Bergmann NN",-0.255424671840697,10.2677114719036,-0.878785604415458,0.414200541915418,0.948022610242668,0.98505679349756,-4.65507321706204,"Fentanyl-Saline"
"Bergmann NN.719","Etv6","Bergmann NN",-0.116271547098503,7.44250680832677,-0.257280453785536,0.80578453267811,0.985359438082581,0.99698489167618,-4.76994413878112,"Fentanyl-Saline"
"Bergmann NN.720","Dnai7","Bergmann NN",-0.461195024255315,6.46578415942464,-1.24036046760429,0.262339938590679,0.904380014321587,0.966444582038204,-4.55205440914687,"Fentanyl-Saline"
"Bergmann NN.721","Ptms","Bergmann NN",0.74679495772394,6.46556141817302,1.87973844686031,0.110519501295765,0.843130180715817,0.934991152296898,-4.35435389709893,"Fentanyl-Saline"
"Bergmann NN.722","Npy","Bergmann NN",0.193251081559747,7.0059757645377,0.642957852915064,0.544646445665735,0.957075952450369,0.988691017535907,-4.71069847794476,"Fentanyl-Saline"
"Bergmann NN.723","Grid2","Bergmann NN",-0.00330786455663379,14.8458201995126,-0.0116014314987881,0.991129644701995,0.999143773524612,0.999323769006462,-4.78188888167032,"Fentanyl-Saline"
"Bergmann NN.724","Pals2","Bergmann NN",0.140342109342125,11.3575357377163,0.503387614953716,0.633105097626814,0.968377485494057,0.988691017535907,-4.73728806937236,"Fentanyl-Saline"
"Bergmann NN.725","Atf7ip","Bergmann NN",-0.190104165301801,7.91808086698052,-0.685230202036023,0.519449077970789,0.957075952450369,0.988691017535907,-4.70164014229269,"Fentanyl-Saline"
"Bergmann NN.726","Gsdme","Bergmann NN",0.423114668767404,8.1916684935027,1.49968053570429,0.185678097145273,0.882268942485735,0.958486945342003,-4.47183891305119,"Fentanyl-Saline"
"Bergmann NN.727","Ccser1","Bergmann NN",-1.31491222085442,6.54423574952427,-4.59019031351859,0.00399261716040745,0.74945248357015,0.787474868723727,-3.82477267329065,"Fentanyl-Saline"
"Bergmann NN.728","Skap2","Bergmann NN",-0.0370285874644587,7.74669934174133,-0.0930403523399464,0.928980245272708,0.991595054969008,0.997637689587809,-4.78033515194851,"Fentanyl-Saline"
"Bergmann NN.729","Tia1","Bergmann NN",0.194389036766664,7.61170753564086,0.521535047343912,0.621167396512671,0.968377485494057,0.988691017535907,-4.7341363085977,"Fentanyl-Saline"
"Bergmann NN.730","Dennd5b","Bergmann NN",0.37336458227326,7.22283338238231,0.93818673525881,0.385300160089907,0.948022610242668,0.983653503209258,-4.6393423219182,"Fentanyl-Saline"
"Bergmann NN.731","Tra2a","Bergmann NN",-0.0654931963759005,8.60362122378078,-0.198597611637095,0.849308666423121,0.985359438082581,0.99698489167618,-4.77475416692076,"Fentanyl-Saline"
"Bergmann NN.732","Creb5","Bergmann NN",0.171788226155424,6.92593231807209,0.478101526156419,0.649943260130006,0.968377485494057,0.990061916667752,-4.74151904827923,"Fentanyl-Saline"
"Bergmann NN.733","Ppp4r2","Bergmann NN",0.20820229947847,6.86725657090473,0.61408330525691,0.562295990120261,0.959031132931011,0.988691017535907,-4.71662847326863,"Fentanyl-Saline"
"Bergmann NN.734","Mgll","Bergmann NN",0.0719187282710134,6.83880309733312,0.16134721320249,0.877255281734187,0.990838248327297,0.997523862754066,-4.77717886612993,"Fentanyl-Saline"
"Bergmann NN.735","Bicd1","Bergmann NN",-0.41760998969619,7.20072296680318,-1.2237393180988,0.268106713901414,0.908537171559336,0.967278230688823,-4.55708850981688,"Fentanyl-Saline"
"Bergmann NN.736","Tulp3","Bergmann NN",0.00286327242291762,6.74487423347271,0.00794472599542066,0.993925445706512,0.999324497966042,0.999323769006462,-4.78190192921157,"Fentanyl-Saline"
"Bergmann NN.737","Nr2c2","Bergmann NN",1.12311952391018,7.24970301929699,2.47254903067886,0.0493729944033838,0.843130180715817,0.930370242850555,-4.18787684896372,"Fentanyl-Saline"
"Bergmann NN.738","Sox5","Bergmann NN",0.715230991348349,8.15063086305596,2.51694280411196,0.0465333712395558,0.843130180715817,0.930370242850555,-4.17658226264157,"Fentanyl-Saline"
"Bergmann NN.739","Rassf8","Bergmann NN",0.721044769680455,6.90168778908211,2.60469182145336,0.0414186553360394,0.843130180715817,0.930370242850555,-4.15477859212989,"Fentanyl-Saline"
"Bergmann NN.740","Adamts9","Bergmann NN",-0.142143023904542,7.59253150162921,-0.420892831708262,0.68887818283075,0.968377485494057,0.993965260355923,-4.75038099160115,"Fentanyl-Saline"
"Bergmann NN.741","Hnrnpa2b1","Bergmann NN",-0.278659521544929,9.92477490890558,-0.952557232409422,0.378548431353831,0.946624290949504,0.983435289252685,-4.63545026917312,"Fentanyl-Saline"
"Bergmann NN.742","Cbx3","Bergmann NN",0.612207144099543,7.39955903586026,1.67941484593402,0.145418459265304,0.874471474258884,0.942995906180012,-4.41577339731214,"Fentanyl-Saline"
"Bergmann NN.743","Itpr2","Bergmann NN",-0.460753791446716,7.79618525647702,-1.41772989307621,0.207339488594609,0.882268942485735,0.960855084579487,-4.49741286212401,"Fentanyl-Saline"
"Bergmann NN.744","Foxp1","Bergmann NN",0.1137652576981,8.86060233229504,0.295670710560274,0.777709476001875,0.982018865651493,0.995254168802233,-4.76615349803704,"Fentanyl-Saline"
"Bergmann NN.745","Hibadh","Bergmann NN",-0.654745023477819,7.92480856376761,-2.17046361461768,0.0742449814594151,0.843130180715817,0.930370242850555,-4.26929062123279,"Fentanyl-Saline"
"Bergmann NN.746","Tax1bp1","Bergmann NN",-0.138766256873253,7.89347994096527,-0.385310613606711,0.71364632348747,0.975629741281624,0.993965260355923,-4.7553799349256,"Fentanyl-Saline"
"Bergmann NN.747","Fam234b","Bergmann NN",0.0263627259863384,6.34761976711825,0.0576428339501507,0.95595418876648,0.993661440102114,0.997914410627069,-4.78130717353527,"Fentanyl-Saline"
"Bergmann NN.748","Prickle2","Bergmann NN",0.429730033465217,7.72770352202688,1.40583264213765,0.210671951619119,0.882268942485735,0.960855084579487,-4.50111560963315,"Fentanyl-Saline"
"Bergmann NN.749","Pdzrn3","Bergmann NN",-0.273811451445708,9.87324774233341,-0.925382904657687,0.391394397247153,0.948022610242668,0.983653503209258,-4.64278257801076,"Fentanyl-Saline"
"Bergmann NN.750","Mitf","Bergmann NN",-0.73226406831319,7.20682760495148,-2.35425083938193,0.0578715319313973,0.843130180715817,0.930370242850555,-4.21882782720579,"Fentanyl-Saline"
"Bergmann NN.751","Scrn1","Bergmann NN",-0.247048081146797,7.31966106429628,-0.792828059768537,0.458858693881908,0.955078198233442,0.98818825151118,-4.67671173238998,"Fentanyl-Saline"
"Bergmann NN.752","Ergic2","Bergmann NN",-0.712584795300947,6.36972752838935,-1.53077077145737,0.178028656017117,0.882268942485735,0.955156508782576,-4.46212118994934,"Fentanyl-Saline"
"Bergmann NN.753","Immt","Bergmann NN",0.639007732252815,7.0469653328885,2.25133459664334,0.0665148393817506,0.843130180715817,0.930370242850555,-4.2467400441688,"Fentanyl-Saline"
"Bergmann NN.754","Chl1","Bergmann NN",-0.0532369785739668,9.29442451885401,-0.180000614284484,0.863233539045949,0.988251310312472,0.997523862754066,-4.77602624729623,"Fentanyl-Saline"
"Bergmann NN.755","Ptcd3","Bergmann NN",0.381959469814702,6.53753273561914,0.864222518375611,0.421530438891173,0.948022610242668,0.98505679349756,-4.65883701524416,"Fentanyl-Saline"
"Bergmann NN.756","Suclg2","Bergmann NN",-0.785821524545627,7.28085968292543,-2.296810514551,0.0625401750092096,0.843130180715817,0.930370242850555,-4.23429564259863,"Fentanyl-Saline"
"Bergmann NN.757","Aldh1l1","Bergmann NN",0.0905802607216142,6.99758762460995,0.319525579581654,0.760445633579972,0.981011302994215,0.995149904295943,-4.76354632249688,"Fentanyl-Saline"
"Bergmann NN.758","Krcc1","Bergmann NN",0.0881629473389518,6.56391917894539,0.167445952776002,0.872665176063003,0.989893860638649,0.997523862754066,-4.77681564931632,"Fentanyl-Saline"
"Bergmann NN.759","Cntn4","Bergmann NN",-0.82383667538362,7.41576915743511,-2.76939966294124,0.033370624972948,0.838774491046865,0.922912580290005,-4.11573125268068,"Fentanyl-Saline"
"Bergmann NN.760","Elmod3","Bergmann NN",-0.889207120545259,6.66045038078629,-3.14996696169325,0.0205427432283344,0.74945248357015,0.898246295231949,-4.03472973341412,"Fentanyl-Saline"
"Bergmann NN.761","Retsat","Bergmann NN",-0.48135422353943,6.78896709958983,-1.11824877336879,0.307328586393623,0.927131726208855,0.971534451253765,-4.58852059649113,"Fentanyl-Saline"
"Bergmann NN.762","Grm7","Bergmann NN",-0.978230104933019,6.78964813030619,-2.4847763363381,0.0485730041912894,0.843130180715817,0.930370242850555,-4.18474840366145,"Fentanyl-Saline"
"Bergmann NN.763","Uba3","Bergmann NN",1.061516529271,6.75109290063247,3.6734339429609,0.0109187623535751,0.74945248357015,0.874799122192873,-3.94268708228303,"Fentanyl-Saline"
"Bergmann NN.764","Arl6ip5","Bergmann NN",0.14357154971928,6.99720514974884,0.362041418218899,0.7300567272946,0.976610661911824,0.993965260355923,-4.75843017395768,"Fentanyl-Saline"
"Bergmann NN.765","Emc3","Bergmann NN",0.0098826276146875,6.80270561999933,0.0294675797588427,0.977472566880554,0.99807957246239,0.998538159086709,-4.78175495349607,"Fentanyl-Saline"
"Bergmann NN.766","Brk1","Bergmann NN",0.223238338183338,7.64501407241575,0.749679948144712,0.48253608807815,0.957075952450369,0.988691017535907,-4.68701558984348,"Fentanyl-Saline"
"Bergmann NN.767","Itpr1","Bergmann NN",0.337098716670223,6.72040274938976,0.6526180230193,0.538820542667549,0.957075952450369,0.988691017535907,-4.70866730445591,"Fentanyl-Saline"
"Bergmann NN.768","Setd5","Bergmann NN",0.158145108992331,8.52277789423123,0.57570735209004,0.586289961465494,0.964264410826688,0.988691017535907,-4.72417230845373,"Fentanyl-Saline"
"Bergmann NN.769","Tmcc1","Bergmann NN",-0.474516825466652,7.5754189776121,-0.793773955825283,0.458349032660311,0.955078198233442,0.98818825151118,-4.67648148248749,"Fentanyl-Saline"
"Bergmann NN.770","Srgap3","Bergmann NN",-0.512972329340929,8.7107918092834,-1.15900261430441,0.291630405338625,0.915544438057272,0.968871867758941,-4.57649381635777,"Fentanyl-Saline"
"Bergmann NN.771","P3h3","Bergmann NN",-0.33032571954721,7.94592803710447,-1.01526762660661,0.350169931174286,0.930452351321613,0.97729996807443,-4.61810719022157,"Fentanyl-Saline"
"Bergmann NN.772","Nelfb","Bergmann NN",0.827676472857525,6.48592001625228,1.81872601277254,0.120165349860346,0.866831290868205,0.937880254451307,-4.37287318281457,"Fentanyl-Saline"
"Bergmann NN.773","Napb","Bergmann NN",0.0140900958606629,6.80720827815257,0.0388676983202059,0.97029007017378,0.997986266277694,0.998538159086709,-4.78163772890897,"Fentanyl-Saline"
"Bergmann NN.774","Rab5if","Bergmann NN",0.0206280612045875,7.07657569721288,0.0578133095782021,0.955824095190417,0.993661440102114,0.99790959819398,-4.78130358389556,"Fentanyl-Saline"
"Bergmann NN.775","Spred1","Bergmann NN",-0.0368650679680407,8.45672947443017,-0.101545992902868,0.922512678593716,0.991595054969008,0.997637689587809,-4.78003383780792,"Fentanyl-Saline"
