"","gene","cluster_id","logFC","AveExpr","t","p_val","p_adj.loc","p_adj.glb","B","contrast"
"Oligo NN.1117","Lrrc40","Oligo NN",-0.379307023551301,5.33599424052214,-0.955018299693357,0.37964713268451,0.997834965727637,0.983539026516478,-4.60273590972089,"Fentanyl-Saline"
"Oligo NN.1118","Prkacb","Oligo NN",-0.225853555114151,8.30254260173843,-0.832431738430999,0.439814495803352,0.997834965727637,0.985218172437093,-4.6143903947761,"Fentanyl-Saline"
"Oligo NN.1119","Agl","Oligo NN",-0.358898368343943,4.69529386277743,-1.10631541205763,0.314629770094356,0.997834965727637,0.972333037201191,-4.58739455708446,"Fentanyl-Saline"
"Oligo NN.1120","Lrrc7","Oligo NN",0.00295121572849055,4.52570012265901,0.00683932057332348,0.994784363873866,0.998571408549911,0.999323769006462,-4.65699973096856,"Fentanyl-Saline"
"Oligo NN.1121","RGD1306502","Oligo NN",0.75928761496162,5.03594900838316,2.92498021123809,0.0293123812256453,0.997834965727637,0.922912580290005,-4.41817226600947,"Fentanyl-Saline"
"Oligo NN.1122","Abcd3","Oligo NN",-0.323515175095777,8.1107189742529,-1.15783441688908,0.294739568374498,0.997834965727637,0.970418334308103,-4.58199894013698,"Fentanyl-Saline"
"Oligo NN.1123","Cept1","Oligo NN",-0.124906493012204,7.21111891435622,-0.464654157434215,0.660004297842948,0.997834965727637,0.990664317538095,-4.64267994807088,"Fentanyl-Saline"
"Oligo NN.1124","Sgms2","Oligo NN",0.23429640782847,5.03964194604065,0.817158147676087,0.447787739316584,0.997834965727637,0.985218172437093,-4.61578078702526,"Fentanyl-Saline"
"Oligo NN.1125","Sec24d","Oligo NN",-0.048151214356392,5.61339376143847,-0.185244193990231,0.859679630239863,0.997834965727637,0.997332015226937,-4.6546560808052,"Fentanyl-Saline"
"Oligo NN.1126","Sars1","Oligo NN",-0.128608449731638,5.31250018977178,-0.26796720715078,0.798490577398974,0.997834965727637,0.99649140656398,-4.65212318268108,"Fentanyl-Saline"
"Oligo NN.1127","Dram2","Oligo NN",-0.108760788449865,6.07629796771961,-0.368537648977331,0.726241592256667,0.997834965727637,0.993965260355923,-4.64787189549935,"Fentanyl-Saline"
"Oligo NN.1128","Sv2a","Oligo NN",0.206533305530806,5.15971334771906,0.421225217353835,0.689555544534246,0.997834965727637,0.993965260355923,-4.64515695340034,"Fentanyl-Saline"
"Oligo NN.1129","Pkn2","Oligo NN",-0.175578804780815,8.1520736898535,-0.639269118423021,0.548333834539814,0.997834965727637,0.988691017535907,-4.6307286529044,"Fentanyl-Saline"
"Oligo NN.1130","Gdap2","Oligo NN",0.549843929042454,4.97176794989515,1.51620280948714,0.184680439644574,0.997834965727637,0.958486945342003,-4.54352453716802,"Fentanyl-Saline"
"Oligo NN.1131","Elovl6","Oligo NN",0.716586309534355,7.62843998536753,2.80457516132246,0.0340400485610233,0.997834965727637,0.928004282256636,-4.42638363452156,"Fentanyl-Saline"
"Oligo NN.1132","Hipk1","Oligo NN",-0.475575844575716,6.87870092313497,-1.72881748729628,0.139078790165361,0.997834965727637,0.94252184784966,-4.52099305408358,"Fentanyl-Saline"
"Oligo NN.1133","Trmt10a","Oligo NN",-0.697771696741238,5.13849112332244,-2.09569808813738,0.0851927987063722,0.997834965727637,0.930370242850555,-4.48453855223335,"Fentanyl-Saline"
"Oligo NN.1134","Rap1gds1","Oligo NN",0.387600519105827,7.45632101767843,1.47837826537774,0.194176242433814,0.997834965727637,0.960855084579487,-4.54759355697626,"Fentanyl-Saline"
"Oligo NN.1135","Cxxc4","Oligo NN",-0.101739328431312,4.94940742822918,-0.377493050188923,0.719944829704996,0.997834965727637,0.993965260355923,-4.64743343920434,"Fentanyl-Saline"
"Oligo NN.1136","Usp33","Oligo NN",-0.110873172653899,7.54472507190057,-0.33553520134565,0.74965010035531,0.997834965727637,0.993965260355923,-4.6494044857735,"Fentanyl-Saline"
"Oligo NN.1137","Ppm1l","Oligo NN",-0.395718299577693,6.63391155893433,-1.34238704972473,0.232233686032983,0.997834965727637,0.960855084579487,-4.56226932373686,"Fentanyl-Saline"
"Oligo NN.1138","Hapln2","Oligo NN",-0.293524661492929,10.1462495507565,-1.145091954391,0.299555877033401,0.997834965727637,0.970418334308103,-4.58333975581817,"Fentanyl-Saline"
"Oligo NN.1139","ENSRNOG00000070442","Oligo NN",-0.149825930697241,7.18078688830936,-0.562721445734579,0.59580114049343,0.997834965727637,0.988691017535907,-4.6363399199769,"Fentanyl-Saline"
"Oligo NN.1140","Selenof","Oligo NN",0.0118872068438938,7.56391579006957,0.0393433856895808,0.970005773591266,0.998571408549911,0.998538159086709,-4.65689649213173,"Fentanyl-Saline"
"Oligo NN.1141","H2az1","Oligo NN",0.612554542008913,4.85557546203222,1.63121255783846,0.158460431753256,0.997834965727637,0.948203058273907,-4.53124738215226,"Fentanyl-Saline"
"Oligo NN.1142","Dnajb14","Oligo NN",-0.131566205893356,5.8261506809386,-0.494017041344795,0.640401515397056,0.997834965727637,0.988916261733654,-4.64088744963374,"Fentanyl-Saline"
"Oligo NN.1143","Pde4dip","Oligo NN",-0.0394857351017741,8.47597016219608,-0.147117226584016,0.888283929778614,0.997937136124794,0.997637689587809,-4.65551952701283,"Fentanyl-Saline"
"Oligo NN.1144","Camk2d","Oligo NN",-0.0228783363856264,7.74825312626923,-0.0759002778437004,0.942183839532805,0.998571408549911,0.997637689587809,-4.65660703282632,"Fentanyl-Saline"
"Oligo NN.1145","C2h1orf52","Oligo NN",-0.489990603503312,5.18885285494663,-1.31222307109371,0.241557554266693,0.997834965727637,0.962655383915365,-4.5655205361486,"Fentanyl-Saline"
"Oligo NN.1146","Lamtor3","Oligo NN",0.355875611097647,5.25854157914336,0.968141351917834,0.373607651352754,0.997834965727637,0.981260037997247,-4.60144194889641,"Fentanyl-Saline"
"Oligo NN.1147","Rbm15","Oligo NN",-0.351363660127526,5.4735770398842,-1.34721014131143,0.230773657140647,0.997834965727637,0.960855084579487,-4.5617490164531,"Fentanyl-Saline"
"Oligo NN.1148","Bcas2","Oligo NN",0.0605469568768777,4.5759963159629,0.091255991367878,0.930521873544773,0.998571408549911,0.997637689587809,-4.65643087986375,"Fentanyl-Saline"
"Oligo NN.1149","Ugt8","Oligo NN",-0.0272632307840279,9.7376279654766,-0.100704841079891,0.923355274089502,0.998571408549911,0.997637689587809,-4.65630649617788,"Fentanyl-Saline"
"Oligo NN.1150","Ahcyl1","Oligo NN",0.0930957933922949,6.4730246087858,0.357844500874918,0.733791624590813,0.997834965727637,0.993965260355923,-4.64838287758656,"Fentanyl-Saline"
"Oligo NN.1151","Papss1","Oligo NN",0.304002080293273,6.81976719507827,1.16889264059067,0.290614214358965,0.997834965727637,0.968813155435031,-4.5808323032769,"Fentanyl-Saline"
"Oligo NN.1152","Csf1","Oligo NN",0.46175188722385,6.53942323417272,1.6008756018121,0.165004973077587,0.997834965727637,0.949094620708757,-4.53446854257508,"Fentanyl-Saline"
"Oligo NN.1153","Rtca","Oligo NN",-0.225664802410007,5.36238820627461,-0.690927865241089,0.517697837441489,0.997834965727637,0.988691017535907,-4.62664456836738,"Fentanyl-Saline"
"Oligo NN.1154","Dbt","Oligo NN",-1.0670435950241,4.6527210624398,-3.53380941274406,0.0142324338063617,0.997834965727637,0.892583645892616,-4.38316318861492,"Fentanyl-Saline"
"Oligo NN.1155","Arhgef11","Oligo NN",0.0460834887040544,7.38955744314761,0.133720487414085,0.898382095011631,0.997937136124794,0.997637689587809,-4.65577660448203,"Fentanyl-Saline"
"Oligo NN.1156","Odf2l","Oligo NN",-0.188901305130484,5.21015361986014,-0.743237710069222,0.487863818034621,0.997834965727637,0.988691017535907,-4.62228603352427,"Fentanyl-Saline"
"Oligo NN.1157","Tspan2","Oligo NN",-0.356204156742411,9.22383957287689,-1.32142597238017,0.238677408033057,0.997834965727637,0.962655383915365,-4.56452919740383,"Fentanyl-Saline"
"Oligo NN.1158","Metap1","Oligo NN",-0.270281047664336,5.32956454657802,-0.787377226705567,0.463637633171663,0.997834965727637,0.988424877157138,-4.61844756050872,"Fentanyl-Saline"
"Oligo NN.1159","Fam241a","Oligo NN",0.592809650146202,4.55814209140159,0.903665938388916,0.40402458611759,0.997834965727637,0.983653503209258,-4.60771831441535,"Fentanyl-Saline"
"Oligo NN.1160","Cyp2u1","Oligo NN",0.191376651326697,5.56421955973037,0.581580853811007,0.583882807905803,0.997834965727637,0.988691017535907,-4.63500879172716,"Fentanyl-Saline"
"Oligo NN.1161","Cnn3","Oligo NN",-0.00575604173123967,5.2124082785654,-0.0183389659776123,0.986015581861457,0.998571408549911,0.99888334725283,-4.65697981383757,"Fentanyl-Saline"
"Oligo NN.1162","Lrif1","Oligo NN",-0.251010151896348,6.3326375305355,-0.907916724240063,0.401961542788755,0.997834965727637,0.983653503209258,-4.60731104628407,"Fentanyl-Saline"
"Oligo NN.1163","Plk4","Oligo NN",-0.23325707381605,5.22166690667829,-0.76363038296671,0.476562595904287,0.997834965727637,0.988691017535907,-4.62053014269472,"Fentanyl-Saline"
