"","gene","cluster_id","logFC","AveExpr","t","p_val","p_adj.loc","p_adj.glb","B","contrast"
"CBX MLI Megf11 Gaba.5125","Yeats2","CBX MLI Megf11 Gaba",0.364597522073737,5.62732775502914,1.23398565748549,0.262269331165067,0.9506518674562,0.966444582038204,-4.57259714860193,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5126","Tagln3","CBX MLI Megf11 Gaba",0.111245015791281,6.98485698234914,0.409374249253662,0.696140196149454,0.985557364530408,0.993965260355923,-4.64844595199119,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5127","Vps8","CBX MLI Megf11 Gaba",0.0183435412733601,6.90005654599234,0.0784620673499447,0.939951016283431,0.994991403449774,0.997637689587809,-4.65957115555062,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5128","Plcxd2","CBX MLI Megf11 Gaba",0.455649383626893,7.58348600918148,1.8555816668585,0.111711687809974,0.921882165974806,0.934991152296898,-4.50032407966063,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5129","Pcyt1a","CBX MLI Megf11 Gaba",0.0169652405310616,6.26814610222305,0.0734145741300863,0.943805654921156,0.994991403449774,0.997637689587809,-4.65962529368442,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5130","Tfrc","CBX MLI Megf11 Gaba",-0.607070513511364,5.8179108336103,-1.42448561064056,0.203007368553976,0.9506518674562,0.960855084579487,-4.5503993064352,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5131","Atg3","CBX MLI Megf11 Gaba",-0.0239109529043864,5.67352682234767,-0.105621807583791,0.919243087935444,0.994991403449774,0.997637689587809,-4.65921838199068,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5132","Dgkg","CBX MLI Megf11 Gaba",0.750501542127632,5.73957685924995,2.8801494525399,0.0272796590539046,0.921882165974806,0.922912580290005,-4.40097586624642,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5133","Slc35a5","CBX MLI Megf11 Gaba",-0.332491501744859,5.89032964362428,-0.799681246587166,0.453663396345298,0.965140946843657,0.986977312158445,-4.61878895657449,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5134","Dnajb11","CBX MLI Megf11 Gaba",-0.0753792635412207,6.03764894834143,-0.268939420642913,0.796770565099197,0.990400203951137,0.996327213231149,-4.65494522605434,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5135","Cd200","CBX MLI Megf11 Gaba",-0.461308028611933,6.38838695222797,-1.90292819837372,0.104547213788016,0.921882165974806,0.934476075636425,-4.49500779625623,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5136","Ap2m1","CBX MLI Megf11 Gaba",0.0835503732311764,6.00711092201161,0.311321846703443,0.765838385149257,0.990400203951137,0.995254168802233,-4.65324947628784,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5137","Tra2b","CBX MLI Megf11 Gaba",0.260218597112698,7.3951890080782,1.13483981537226,0.298723158943583,0.95655844650348,0.970418334308103,-4.58386434650482,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5138","Sidt1","CBX MLI Megf11 Gaba",0.110664602280248,6.14065442866219,0.293942671308628,0.77846935494084,0.990400203951137,0.995321786495345,-4.65397325318931,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5139","Kalrn","CBX MLI Megf11 Gaba",-0.383404854835424,8.52221427817789,-1.31181411311925,0.236416172652268,0.9506518674562,0.961352921280286,-4.56358909176152,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5140","Gtpbp8","CBX MLI Megf11 Gaba",0.318511401659718,5.35105147499585,0.805691566298225,0.450438076403749,0.965140946843657,0.985268298182379,-4.61822312646752,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5141","Kcnj6","CBX MLI Megf11 Gaba",-0.130720540638229,5.96894211092799,-0.350871461560899,0.737390666059483,0.989061706352761,0.993965260355923,-4.65145737864877,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5142","Clcn2","CBX MLI Megf11 Gaba",0.846029674012355,5.45462043691529,3.49920080396408,0.0123304551142078,0.921882165974806,0.892583645892616,-4.3579541582605,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5143","Brwd1","CBX MLI Megf11 Gaba",0.256700092666058,7.49038681847847,1.04688418042425,0.334538118335288,0.960921157158005,0.976144047572773,-4.59358393060582,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5144","Pak2","CBX MLI Megf11 Gaba",-0.784098730290824,5.84251175962555,-2.1356798602072,0.0754836707405445,0.921882165974806,0.930370242850555,-4.46974879827027,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5145","Ccdc191","CBX MLI Megf11 Gaba",0.0868235721619977,6.41780194609179,0.341724668215925,0.743931721397595,0.989754759172567,0.993965260355923,-4.65188958206931,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5146","Pigp","CBX MLI Megf11 Gaba",-0.681296274236108,5.54787450319413,-2.92744735971105,0.0256245168726358,0.921882165974806,0.922912580290005,-4.39725697641476,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5147","AABR07034438.1","CBX MLI Megf11 Gaba",-0.299342024253304,6.3880838013295,-1.23021736884534,0.263581484462058,0.9506518674562,0.967256908794282,-4.57303017379249,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5148","Senp5","CBX MLI Megf11 Gaba",-0.536600483496727,5.79978406322858,-1.69785693936911,0.139239084357518,0.927110239488256,0.942893037919532,-4.51837738867987,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5149","Hira","CBX MLI Megf11 Gaba",0.458242648770148,6.72381191710349,1.6144393125012,0.156347713261668,0.938459573357363,0.948131171642683,-4.52809013873244,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5150","Ncbp2","CBX MLI Megf11 Gaba",0.118081734926385,5.13854425706155,0.406297687407993,0.69828306968212,0.985557364530408,0.993965260355923,-4.6486148016515,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5151","Fam131a","CBX MLI Megf11 Gaba",0.380429980460737,5.42719259398313,1.50124369650109,0.182776510444964,0.9506518674562,0.955494973461192,-4.54137278915658,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5152","Snx4","CBX MLI Megf11 Gaba",0.18154727614313,7.44559952880574,0.763785149858878,0.473266427594942,0.97107074833697,0.988691017535907,-4.62211044946908,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5153","Ttc3","CBX MLI Megf11 Gaba",0.0952776266076452,9.80320098992594,0.427481878758861,0.683590365267571,0.985557364530408,0.993965260355923,-4.64742902310055,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5154","Eif4g1","CBX MLI Megf11 Gaba",0.387218040329071,6.14471526333453,1.55714481496104,0.169239402264461,0.942192565524717,0.950978382267635,-4.53480356607101,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5155","Spice1","CBX MLI Megf11 Gaba",0.0114589264206275,5.45845160544433,0.0467576708676575,0.964187675489097,0.99622628637241,0.998538159086709,-4.65985166089055,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5156","Bdh1","CBX MLI Megf11 Gaba",0.31352486423889,5.90772836572587,1.32764939195503,0.231440634340203,0.9506518674562,0.960855084579487,-4.56174366100605,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5157","Osbpl11","CBX MLI Megf11 Gaba",0.466562220767298,6.31250858343075,1.62678094001141,0.153695460009791,0.937531193920882,0.94549251758037,-4.52664787167502,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5158","Lmln","CBX MLI Megf11 Gaba",-0.167472387146247,5.90846402951372,-0.547884068834437,0.603072089319478,0.976428309278228,0.988691017535907,-4.6397005809355,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5159","Naa50","CBX MLI Megf11 Gaba",0.404859894764442,5.18752430955537,1.57947909668404,0.164098836875744,0.942192565524717,0.948203058273907,-4.53218348836115,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5160","Atp6v1a","CBX MLI Megf11 Gaba",-0.0844653933973847,6.85426665681687,-0.280414318725774,0.788353143872821,0.990400203951137,0.995859581115057,-4.65450936309343,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5161","Klhl24","CBX MLI Megf11 Gaba",-0.147273841436835,6.89786832111372,-0.624548620469568,0.55471280186355,0.976428309278228,0.988691017535907,-4.63396203208818,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5162","Psmd2","CBX MLI Megf11 Gaba",0.481843660807036,5.36435864239674,1.22615825710862,0.265001268535326,0.9506518674562,0.967278230688823,-4.57349624783585,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5163","Adprh","CBX MLI Megf11 Gaba",-0.0578601451629535,5.68882008513257,-0.139111522486007,0.893805466819143,0.994991403449774,0.997637689587809,-4.65864123568296,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5164","Lrch3","CBX MLI Megf11 Gaba",-0.312384160307833,7.6296610670576,-1.33513969626925,0.229119825676938,0.9506518674562,0.960855084579487,-4.56086955388862,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5165","Poglut1","CBX MLI Megf11 Gaba",-0.310293507911195,5.66219076664207,-1.08373949584615,0.31912315636862,0.959862629238363,0.972333037201191,-4.58954825835765,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5166","Timmdc1","CBX MLI Megf11 Gaba",-0.532630201722294,5.4503343386829,-1.71965379651597,0.135074446790964,0.923898271910389,0.940360077547344,-4.51585539108005,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5167","Iqcb1","CBX MLI Megf11 Gaba",0.0169396328877758,7.56463807547207,0.0644634397139393,0.950645411420264,0.994991403449774,0.997637689587809,-4.65971247877391,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5168","Lsamp","CBX MLI Megf11 Gaba",0.0242760755063127,12.9366227669922,0.109393453045057,0.916372445699857,0.994991403449774,0.997637689587809,-4.65916121174746,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5169","Dgcr2","CBX MLI Megf11 Gaba",-0.22344995213039,6.09420553735918,-0.706361361771144,0.50582710146089,0.972492379188571,0.988691017535907,-4.62720636262503,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5170","ENSRNOG00000038987","CBX MLI Megf11 Gaba",-0.313235087509545,6.77608540814383,-1.38058276172312,0.21548161502166,0.9506518674562,0.960855084579487,-4.5555526310636,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5171","Zbtb20","CBX MLI Megf11 Gaba",-0.067771377531642,9.54036669719672,-0.292727873857318,0.779355073291086,0.990400203951137,0.995321786495345,-4.65402237371418,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5172","Ndufb4","CBX MLI Megf11 Gaba",-0.052054429681772,6.56820538140962,-0.162043288500262,0.87646435351612,0.994991403449774,0.997523862754066,-4.65815604764284,"Fentanyl-Saline"
"CBX MLI Megf11 Gaba.5173","Dscam","CBX MLI Megf11 Gaba",0.269231941215581,9.43052267702621,1.16682690146221,0.28651807804273,0.9506518674562,0.967278230688823,-4.58026036272641,"Fentanyl-Saline"
